longitude,latitude,total_rooms,median_income,ocean_proximity,median_house_value
-116.42,33.51,186,2.5625,INLAND,103100
-116.6,33.49,3730,2.183,INLAND,113500
-116.69,33.5,1187,1.9107,INLAND,155700
-116.39,33.82,11115,2.7219,INLAND,74400
-116.71,33.94,549,3.0208,INLAND,66300
-116.51,33.89,1284,1.95,INLAND,61000
-116.61,33.93,321,2.8056,INLAND,68100
-116.57,33.94,551,1.1917,INLAND,50000
-116.57,34,260,3.5208,INLAND,76600
-116.44,33.93,5293,1.6849,INLAND,88400
-116.36,33.88,12557,1.7844,INLAND,78500
-116.52,33.97,3921,3.3616,INLAND,89600
-116.51,33.96,4913,1.4665,INLAND,61100
-116.53,33.95,2990,2.625,INLAND,68200
-116.5,33.95,7249,1.6983,INLAND,66600
-116.51,33.94,3369,1.7388,INLAND,66000
-116.48,33.96,1381,2.3382,INLAND,89400
-116.47,33.94,2233,3.2578,INLAND,85200
-116.48,33.94,3254,1.8,INLAND,81000
-116.5,33.98,4332,4.0417,INLAND,146400
-116.51,33.84,980,4.0729,INLAND,100000
-116.63,33.89,1540,1.5227,INLAND,71000
-116.52,33.84,4465,3.6875,INLAND,130400
-116.54,33.87,3648,1.9167,INLAND,70400
-116.57,33.84,7962,3.3897,INLAND,230200
-116.53,33.85,10077,2.9647,INLAND,110900
-116.55,33.84,2992,5.7613,INLAND,500001
-116.53,33.84,8399,2.5885,INLAND,159000
-116.52,33.85,7559,3.4886,INLAND,112500
-116.5,33.82,343,2.1042,INLAND,87500
-116.49,33.82,3316,2.9569,INLAND,65900
-116.52,33.82,10227,2.5212,INLAND,145200
-116.54,33.82,9482,1.5595,INLAND,115600
-116.56,33.83,1765,2.6083,INLAND,321900
-116.48,33.8,3004,3.6667,INLAND,90000
-116.5,33.81,5032,2.5399,INLAND,94800
-116.52,33.81,12396,3.4394,INLAND,162200
-116.54,33.81,6814,2.1176,INLAND,124100
-116.54,33.81,6087,3.1493,INLAND,199400
-116.49,33.8,8789,3.7396,INLAND,148900
-116.54,33.8,6050,2.2216,INLAND,183900
-116.57,33.76,2616,3.1364,INLAND,301600
-116.5,33.69,4810,2.25,INLAND,248100
-116.54,33.79,9374,3.9737,INLAND,235600
-116.53,33.78,2547,2.5489,INLAND,220500
-116.53,33.88,4423,4.6855,INLAND,125200
-116.48,33.84,5480,1.7204,INLAND,137500
-116.48,33.79,9425,2.6298,INLAND,145200
-116.47,33.84,9169,4.3111,INLAND,142500
-116.46,33.82,4863,3.9508,INLAND,104200
-116.47,33.81,10105,2.4497,INLAND,90900
-116.46,33.79,6960,2.1411,INLAND,136400
-116.43,33.81,6710,3.5223,INLAND,115100
-116.42,33.79,7095,4.9444,INLAND,285000
-116.43,33.78,4293,6.1437,INLAND,232100
-116.45,33.78,5228,3.0859,INLAND,134600
-116.42,33.76,16921,7.6281,INLAND,341700
-116.4,33.78,3059,6.8729,INLAND,259200
-116.45,33.8,5534,3.6161,INLAND,99100
-116.36,33.78,24121,3.3799,INLAND,239300
-116.38,33.74,17579,4.084,INLAND,194500
-116.33,33.75,19107,4.036,INLAND,158500
-116.31,33.73,12467,3.2846,INLAND,131900
-116.46,33.78,1137,1.3801,INLAND,55000
-116.46,33.78,2565,2.5477,INLAND,83000
-116.47,33.77,4300,4.4107,INLAND,122500
-116.47,33.78,1781,3.3162,INLAND,113600
-116.38,33.73,11836,4.0079,INLAND,134500
-116.37,33.72,8626,3.312,INLAND,121300
-116.39,33.72,7646,3.5569,INLAND,128000
-116.38,33.71,12509,4.5556,INLAND,258100
-116.39,33.69,11659,6.9833,INLAND,238800
-116.37,33.72,6190,3.0021,INLAND,152300
-116.44,33.77,4872,2.2439,INLAND,97500
-116.43,33.75,2596,3.7727,INLAND,500001
-116.44,33.74,846,7.9885,INLAND,403300
-116.41,33.74,2475,3.3639,INLAND,168800
-116.41,33.74,4289,2.4659,INLAND,177800
-116.42,33.68,3895,2.2208,INLAND,138300
-116.37,33.69,8806,7.8005,INLAND,318100
-116.33,33.72,12327,7.4382,INLAND,353100
-116.29,33.67,5048,5.6918,INLAND,231300
-116.3,33.68,2387,2.8882,INLAND,137500
-116.31,33.67,2214,2.9187,INLAND,93400
-116.31,33.67,4686,3.3333,INLAND,91800
-116.31,33.66,4497,3.6354,INLAND,98000
-116.31,33.65,3079,4.5938,INLAND,102600
-116.26,33.72,9404,3.1086,INLAND,105800
-116.25,33.69,1664,2.7667,INLAND,92900
-116.22,33.7,3861,3.2833,INLAND,124700
-116.24,33.76,1961,3.8125,INLAND,96700
-116.29,33.74,12991,4.7195,INLAND,199300
-116.29,33.72,3584,3.1771,INLAND,167400
-116.25,33.81,880,3.4583,INLAND,67500
-116.25,33.75,278,2.025,INLAND,50000
-116.24,33.72,5236,3.775,INLAND,93400
-116.24,33.71,9033,2.7598,INLAND,95000
-116.24,33.73,2774,3.0682,INLAND,104100
-116.22,33.74,4120,3.3107,INLAND,69400
-116.21,33.75,894,3.0673,INLAND,68200
-116.21,33.72,2488,2.3169,INLAND,68900
-116.22,33.73,1695,2.1217,INLAND,68500
-116.23,33.73,1133,2.8648,INLAND,72100
-116.21,33.71,3114,1.7083,INLAND,82200
-116.22,33.72,826,1.7172,INLAND,58800
-116.2,33.7,2399,2.2989,INLAND,60600
-116.23,33.72,4981,1.7805,INLAND,76900
-116.23,33.71,4874,2.444,INLAND,90000
-116.15,33.69,197,2.9286,INLAND,112500
-116.11,33.64,1273,2.0871,INLAND,84700
-116.15,33.64,1711,1.6557,INLAND,65400
-116.2,33.63,1152,2.5,INLAND,96300
-116.21,33.66,1596,3.8846,INLAND,100900
-116.21,33.68,584,1.5809,INLAND,100000
-116.25,33.68,926,3.0114,INLAND,366700
-116.26,33.65,7437,10.2948,INLAND,382400
-116.17,33.53,1713,2.1287,INLAND,58600
-116.12,33.53,2421,1.654,INLAND,100000
-116.01,33.51,2985,1.7344,INLAND,66400
-115.84,33.49,1660,2.0347,INLAND,68900
-116.16,33.68,1230,2.2679,INLAND,61400
-116.17,33.67,3585,2.5714,INLAND,65900
-116.17,33.66,639,1.9306,INLAND,47500
-116.19,33.67,1859,1.7297,INLAND,67500
-116.18,33.67,2888,2.2141,INLAND,66700
-116.18,33.69,89,2.375,INLAND,155000
-116.19,33.69,5692,2.5383,INLAND,74000
-116.08,33.86,381,2.425,INLAND,76100
-115.22,33.54,1706,1.625,INLAND,53500
-114.67,33.92,97,1.2656,INLAND,27500
-115.58,33.88,1161,3.1827,INLAND,71700
-114.98,33.82,644,3.2097,INLAND,71300
-114.49,33.97,2809,1.6154,INLAND,87500
-114.65,33.6,1678,2.9653,INLAND,94900
-114.68,33.49,1491,1.6395,INLAND,44400
-114.56,33.69,720,1.6509,INLAND,85700
-114.57,33.64,1501,3.1917,INLAND,73400
-114.57,33.57,1454,1.925,INLAND,65500
-114.57,33.52,173,2.0833,INLAND,45000
-114.59,33.61,4789,2.1782,INLAND,58400
-114.61,33.62,1187,2.1759,INLAND,61500
-114.6,33.62,3741,2.6797,INLAND,86500
-114.58,33.63,1387,3.3438,INLAND,74000
-114.62,33.62,18,0.536,INLAND,275000
-114.58,33.61,2907,2.6768,INLAND,82400
-114.6,33.6,1988,1.625,INLAND,62000
-121.43,38.58,5298,3.9167,INLAND,155700
-121.43,38.57,2507,4.0972,INLAND,163700
-121.42,38.57,1878,3.7731,INLAND,161400
-121.44,38.58,1806,3.9271,INLAND,147100
-121.43,38.57,2443,3.5893,INLAND,142000
-121.44,38.57,3080,3.776,INLAND,164500
-121.44,38.58,2334,3.0208,INLAND,148800
-121.45,38.58,2314,3.4914,INLAND,153900
-121.45,38.57,1962,3.5313,INLAND,147900
-121.46,38.58,4408,3.8914,INLAND,181600
-121.46,38.58,1394,1.7765,INLAND,109800
-121.47,38.58,2092,1.5922,INLAND,115100
-121.47,38.58,3807,2.3266,INLAND,137500
-121.47,38.58,2035,2.6976,INLAND,109300
-121.48,38.58,576,2.01,INLAND,94300
-121.48,38.58,2434,1.6277,INLAND,140600
-121.49,38.58,2151,1.4034,INLAND,90300
-121.48,38.59,1186,1.6116,INLAND,70500
-121.49,38.59,463,1.0313,INLAND,85000
-121.49,38.58,1000,1.4375,INLAND,168800
-121.5,38.58,761,0.7526,INLAND,162500
-121.5,38.58,4018,2.5821,INLAND,125000
-121.5,38.57,745,3.358,INLAND,77500
-121.49,38.58,569,0.9196,INLAND,137500
-121.48,38.58,1823,1.245,INLAND,137500
-121.48,38.57,2438,1.4301,INLAND,141700
-121.48,38.57,567,1.625,INLAND,187500
-121.49,38.57,1334,1.7568,INLAND,93800
-121.49,38.57,2410,1.2209,INLAND,87900
-121.47,38.57,1360,2.1691,INLAND,150000
-121.47,38.57,3136,1.9034,INLAND,123900
-121.48,38.57,2809,1.8512,INLAND,114100
-121.47,38.57,438,3.0217,INLAND,200000
-121.47,38.57,3233,1.2041,INLAND,168100
-121.48,38.58,2501,1.5872,INLAND,157500
-121.45,38.57,2006,3.2963,INLAND,236100
-121.45,38.56,3170,4.63,INLAND,233800
-121.46,38.56,1750,2.9191,INLAND,111800
-121.46,38.57,810,3.1583,INLAND,140000
-121.46,38.57,893,3.2386,INLAND,213200
-121.46,38.57,1917,3.1484,INLAND,158900
-121.46,38.57,1625,2.0549,INLAND,156700
-121.43,38.56,1105,3.1827,INLAND,131700
-121.44,38.56,2423,3.7167,INLAND,131900
-121.44,38.56,906,2.8542,INLAND,139400
-121.43,38.56,1533,2.5417,INLAND,125900
-121.43,38.56,1316,3.0938,INLAND,137800
-121.45,38.57,3994,5.1169,INLAND,232500
-121.45,38.56,3420,4.0417,INLAND,173800
-121.42,38.55,182,2.6417,INLAND,98900
-121.43,38.55,3514,2.7333,INLAND,100100
-121.45,38.55,3374,1.4889,INLAND,77600
-121.46,38.56,1878,3.3348,INLAND,122800
-121.45,38.56,1250,2.625,INLAND,121200
-121.44,38.55,1698,2.9821,INLAND,97000
-121.47,38.56,889,3.125,INLAND,85600
-121.46,38.56,907,2.2125,INLAND,104000
-121.46,38.55,3126,1.7616,INLAND,84100
-121.46,38.55,2094,1.2235,INLAND,68500
-121.47,38.55,1091,1.1458,INLAND,65400
-121.47,38.56,1532,1.8911,INLAND,85900
-121.47,38.56,2083,2.0221,INLAND,95800
-121.47,38.56,1986,1.7328,INLAND,88100
-121.48,38.56,1151,2.0089,INLAND,113600
-121.48,38.56,1476,2.7316,INLAND,134700
-121.48,38.57,1145,1.78,INLAND,114300
-121.49,38.56,900,1.2813,INLAND,87500
-121.49,38.56,1521,1.9013,INLAND,86900
-121.49,38.57,1492,1.7155,INLAND,108800
-121.5,38.57,1124,1.4712,INLAND,94600
-121.5,38.57,1375,2.1719,INLAND,87500
-121.51,38.57,613,2.2031,INLAND,93800
-121.5,38.57,858,1.0114,INLAND,80000
-121.5,38.56,2646,1.128,INLAND,123100
-121.51,38.56,1048,1.0649,INLAND,137500
-121.51,38.55,3032,2.8417,INLAND,137900
-121.51,38.55,1485,2.7885,INLAND,137200
-121.49,38.56,1844,3.0033,INLAND,103500
-121.49,38.55,2515,3.3844,INLAND,151100
-121.5,38.55,2784,5.6402,INLAND,209800
-121.49,38.56,1777,3.6729,INLAND,137800
-121.49,38.54,2313,2.5639,INLAND,123000
-121.5,38.54,1145,8.338,INLAND,405800
-121.49,38.55,4280,5.0359,INLAND,224100
-121.5,38.55,4094,5.2362,INLAND,236800
-121.5,38.54,1167,3.7344,INLAND,179800
-121.48,38.55,2508,7.1035,INLAND,228700
-121.48,38.55,2037,4.3929,INLAND,162500
-121.48,38.56,1587,2.0833,INLAND,94300
-121.48,38.55,1684,4.1467,INLAND,175000
-121.48,38.55,2216,4.8603,INLAND,191900
-121.48,38.56,814,2.8542,INLAND,125000
-121.47,38.55,968,0.9948,INLAND,65400
-121.47,38.55,1303,1.0208,INLAND,55800
-121.47,38.54,2085,1.2679,INLAND,56700
-121.47,38.55,979,1.186,INLAND,67000
-121.47,38.55,1384,2.0242,INLAND,94600
-121.45,38.54,1159,2.7787,INLAND,56000
-121.45,38.54,1278,1.4702,INLAND,58300
-121.46,38.54,1001,1.8333,INLAND,58200
-121.46,38.55,2077,2.0074,INLAND,57000
-121.42,38.54,1407,3.0521,INLAND,108000
-121.43,38.54,2084,2.9769,INLAND,92700
-121.43,38.54,1879,3.15,INLAND,101500
-121.44,38.54,2570,2.5694,INLAND,92400
-121.45,38.54,3421,1.9485,INLAND,86600
-121.42,38.54,2525,2.398,INLAND,87600
-121.42,38.54,2358,2.925,INLAND,94300
-121.43,38.54,3321,2.4618,INLAND,101300
-121.44,38.54,2855,3.2404,INLAND,93600
-121.44,38.54,2518,2.5389,INLAND,75700
-121.41,38.53,2061,3.1944,INLAND,79000
-121.41,38.53,1058,2.9737,INLAND,72100
-121.42,38.53,1958,2.8298,INLAND,71200
-121.42,38.53,1581,3.4083,INLAND,71800
-121.43,38.53,1488,3.1208,INLAND,82700
-121.43,38.53,2430,3.1667,INLAND,81900
-121.44,38.53,1951,2.3272,INLAND,80600
-121.41,38.52,3087,1.8689,INLAND,66800
-121.42,38.51,3249,1.9423,INLAND,87800
-121.42,38.52,2828,2.5574,INLAND,72600
-121.43,38.52,2089,2.5898,INLAND,72100
-121.43,38.52,3657,1.3927,INLAND,78300
-121.44,38.52,2080,2.7697,INLAND,76600
-121.5,38.53,3184,4.6923,INLAND,192000
-121.5,38.53,3642,3.5231,INLAND,114300
-121.51,38.53,1613,4.25,INLAND,191900
-121.51,38.53,2603,5.3135,INLAND,216600
-121.5,38.52,2008,2.2574,INLAND,59100
-121.51,38.51,2918,5.5208,INLAND,171300
-121.51,38.51,1595,6.6112,INLAND,251600
-121.51,38.52,3236,4.0972,INLAND,181400
-121.48,38.53,1451,2.3487,INLAND,101600
-121.49,38.53,2966,3.125,INLAND,130600
-121.49,38.54,1655,1.6932,INLAND,78400
-121.48,38.53,1378,2.3542,INLAND,103900
-121.48,38.52,1824,2.9911,INLAND,96400
-121.49,38.52,1902,3.1014,INLAND,96800
-121.49,38.53,1468,3.3906,INLAND,124200
-121.48,38.54,3364,2.1975,INLAND,73500
-121.48,38.53,1704,1.9837,INLAND,62300
-121.47,38.54,2099,1.4138,INLAND,52500
-121.47,38.53,3215,1.4625,INLAND,54400
-121.47,38.53,543,1.3646,INLAND,65400
-121.49,38.51,700,2.9219,INLAND,152900
-121.49,38.5,2364,3.319,INLAND,84500
-121.49,38.5,1715,3.0313,INLAND,87900
-121.5,38.5,2049,3.7414,INLAND,98500
-121.49,38.51,3166,3.1768,INLAND,79500
-121.51,38.54,2815,3.9792,INLAND,164800
-121.52,38.53,3089,4.2885,INLAND,160300
-121.52,38.53,3377,3.5737,INLAND,171200
-121.52,38.51,6876,3.0963,INLAND,156900
-121.51,38.49,4426,4.1,INLAND,158300
-121.51,38.5,4719,5.0371,INLAND,180200
-121.55,38.51,5490,6.5253,INLAND,216800
-121.55,38.5,4868,5.7621,INLAND,204600
-121.54,38.5,6093,4.2075,INLAND,183600
-121.54,38.51,8482,4.2216,INLAND,217900
-121.53,38.5,3087,6.4667,INLAND,216800
-121.53,38.51,6132,3.1607,INLAND,178900
-121.52,38.5,4900,4.8497,INLAND,184400
-121.53,38.48,27870,4.8811,INLAND,212200
-121.52,38.49,3344,3.6196,INLAND,152800
-121.54,38.49,9104,5.1442,INLAND,174500
-121.48,38.52,2561,3.1583,INLAND,95800
-121.48,38.51,979,2.5926,INLAND,72300
-121.48,38.5,2679,1.3679,INLAND,70300
-121.49,38.49,1557,2.6613,INLAND,77700
-121.5,38.49,3606,2.7368,INLAND,78200
-121.5,38.49,4013,3.3689,INLAND,83400
-121.48,38.49,3165,1.5908,INLAND,78600
-121.49,38.49,4629,2.735,INLAND,74600
-121.47,38.49,3595,2.3233,INLAND,78800
-121.47,38.48,2969,2.6382,INLAND,76200
-121.49,38.47,6121,2.3496,INLAND,68000
-121.47,38.48,2359,3.2702,INLAND,67300
-121.45,38.54,1865,1.7891,INLAND,60500
-121.45,38.53,1746,1.7714,INLAND,69900
-121.45,38.53,1893,2.1679,INLAND,75400
-121.45,38.53,1717,2.4741,INLAND,87000
-121.46,38.54,1453,1.7692,INLAND,63900
-121.46,38.53,2745,1.8007,INLAND,65400
-121.46,38.54,1825,1.5292,INLAND,55700
-121.47,38.52,2177,1.2575,INLAND,66800
-121.46,38.51,2123,1.5735,INLAND,110000
-121.45,38.5,3033,2.7101,INLAND,99500
-121.47,38.5,1895,1.7188,INLAND,137500
-121.47,38.51,20,3.625,INLAND,80000
-121.47,38.52,2316,1.8205,INLAND,60400
-121.44,38.52,3446,1.6521,INLAND,69700
-121.45,38.51,4221,2.2245,INLAND,75900
-121.45,38.52,1705,2.6288,INLAND,71200
-121.45,38.52,1477,2.5592,INLAND,70300
-121.46,38.52,3873,2.1736,INLAND,72100
-121.46,38.51,2437,1.68,INLAND,84100
-121.46,38.52,1279,2.71,INLAND,65600
-121.44,38.51,7212,2.214,INLAND,82400
-121.44,38.5,2527,4.088,INLAND,96800
-121.44,38.5,2033,1.4007,INLAND,97500
-121.42,38.51,7901,2.8139,INLAND,90400
-121.42,38.5,7740,3.025,INLAND,87900
-121.46,38.49,10211,2.575,INLAND,107900
-121.45,38.49,3573,3.5323,INLAND,109800
-121.44,38.49,4297,3.3878,INLAND,109300
-121.45,38.48,2780,2.9571,INLAND,103100
-121.43,38.48,4602,3.0625,INLAND,90500
-121.44,38.48,4929,2.7262,INLAND,109800
-121.45,38.48,1766,3.5402,INLAND,98700
-121.46,38.48,3593,3.5227,INLAND,93100
-121.42,38.49,13180,3.363,INLAND,103000
-121.42,38.48,7880,1.9657,INLAND,116000
-121.4,38.49,7290,3.5968,INLAND,106300
-121.38,38.49,8537,2.9647,INLAND,108900
-121.39,38.51,1808,2.0062,INLAND,92000
-121.42,38.56,2066,1.3571,INLAND,55000
-121.39,38.56,8507,4.3644,INLAND,137400
-121.38,38.55,2790,4.3288,INLAND,133700
-121.38,38.55,1532,4.6944,INLAND,130900
-121.39,38.55,2171,3.5278,INLAND,126200
-121.39,38.55,1734,1.9044,INLAND,154300
-121.4,38.55,2697,5,INLAND,142500
-121.41,38.55,2534,1.9167,INLAND,156300
-121.4,38.55,2497,2.925,INLAND,142400
-121.4,38.53,152,0.9274,INLAND,67500
-121.48,38.59,987,0.9204,INLAND,82100
-121.5,38.59,88,1.725,INLAND,67500
-121.44,38.6,2987,2.8231,INLAND,137500
-121.41,38.56,7228,5.1385,INLAND,179500
-121.37,38.57,4899,5.2449,INLAND,387000
-121.39,38.57,2648,8.4016,INLAND,338700
-121.4,38.57,2022,5.8416,INLAND,297600
-121.41,38.57,4429,3.2443,INLAND,190700
-121.4,38.56,2623,7.143,INLAND,327800
-121.42,38.6,3713,1.7451,INLAND,89600
-121.42,38.6,1166,2.2452,INLAND,102800
-121.42,38.6,1327,3.8672,INLAND,111400
-121.43,38.61,2289,2.1694,INLAND,95700
-121.44,38.61,172,2.6442,INLAND,55000
-121.41,38.61,3099,3.4784,INLAND,105500
-121.41,38.6,5407,2.0471,INLAND,104200
-121.41,38.59,5527,2.6485,INLAND,114500
-121.41,38.59,12355,2.5245,INLAND,99100
-121.41,38.58,6955,3.089,INLAND,141400
-121.39,38.61,2396,2.9559,INLAND,136600
-121.39,38.6,5773,2.5238,INLAND,118800
-121.4,38.61,1994,4.1488,INLAND,136400
-121.38,38.59,1239,3.0156,INLAND,103000
-121.39,38.59,2091,2.2264,INLAND,108100
-121.39,38.59,1151,2.8,INLAND,113600
-121.4,38.59,2228,2.5363,INLAND,124600
-121.4,38.59,2614,2.0432,INLAND,156800
-121.38,38.59,2253,3.2596,INLAND,98700
-121.39,38.58,2019,2.8462,INLAND,93400
-121.39,38.58,2577,6.3406,INLAND,448300
-121.37,38.6,3137,3.788,INLAND,136800
-121.37,38.6,1119,5.8336,INLAND,283300
-121.38,38.6,1249,6.8469,INLAND,446400
-121.38,38.61,2888,3.6053,INLAND,148600
-121.37,38.59,2523,3.5179,INLAND,207800
-121.37,38.58,2839,7.3343,INLAND,280400
-121.38,38.58,2968,5.0497,INLAND,191700
-121.38,38.59,1839,4.5313,INLAND,189400
-121.37,38.59,2388,4.775,INLAND,194100
-121.35,38.61,3900,2.7788,INLAND,115700
-121.35,38.6,4314,5.0997,INLAND,170100
-121.36,38.6,1930,4.4643,INLAND,133000
-121.36,38.6,1275,3.875,INLAND,133600
-121.36,38.61,2355,5.0492,INLAND,144100
-121.35,38.59,1285,5.3243,INLAND,265700
-121.36,38.59,3303,5.0508,INLAND,225700
-121.36,38.58,3196,8.4699,INLAND,344000
-121.35,38.58,2992,8.6572,INLAND,320200
-121.34,38.58,1631,7.8031,INLAND,267200
-121.34,38.59,2912,5.9174,INLAND,225900
-121.34,38.59,3273,8.05,INLAND,380000
-121.36,38.64,6540,5.5632,INLAND,175200
-121.36,38.63,6119,4.875,INLAND,146400
-121.35,38.62,4175,3.4299,INLAND,164000
-121.35,38.61,4916,2.5511,INLAND,134100
-121.36,38.61,2191,3.8882,INLAND,159500
-121.36,38.62,2447,3.058,INLAND,133000
-121.36,38.63,2619,4.7283,INLAND,164500
-121.37,38.64,322,4.6111,INLAND,139300
-121.38,38.64,4563,2.1472,INLAND,143400
-121.37,38.63,3658,2.6623,INLAND,120700
-121.37,38.63,494,4.8194,INLAND,141100
-121.37,38.63,5996,4.6127,INLAND,151800
-121.37,38.62,1743,1.6678,INLAND,166100
-121.38,38.62,2352,2.2,INLAND,116500
-121.38,38.62,774,3.5625,INLAND,115300
-121.37,38.62,1077,3.0139,INLAND,115600
-121.37,38.61,945,3.7569,INLAND,127100
-121.37,38.61,823,3.0833,INLAND,114100
-121.38,38.61,2375,3.0086,INLAND,126900
-121.39,38.63,2930,2.7813,INLAND,118900
-121.39,38.63,1226,3.8068,INLAND,150400
-121.39,38.61,2024,2.4632,INLAND,156900
-121.39,38.62,5693,2.2844,INLAND,170500
-121.39,38.62,2696,1.8176,INLAND,160900
-121.4,38.63,3626,2.517,INLAND,130400
-121.4,38.63,1540,1.8571,INLAND,98700
-121.4,38.62,3671,2.2292,INLAND,113200
-121.4,38.61,3512,1.9908,INLAND,118800
-121.41,38.62,3260,2.5162,INLAND,97500
-121.42,38.62,3171,2.0786,INLAND,88600
-121.42,38.61,1126,2.1776,INLAND,84400
-121.43,38.61,1134,1.3696,INLAND,65200
-121.42,38.62,1087,2.0224,INLAND,64900
-121.42,38.63,1385,2.6055,INLAND,78000
-121.43,38.63,1009,1.6641,INLAND,67000
-121.42,38.63,2217,1.9412,INLAND,73100
-121.43,38.62,1765,2.0639,INLAND,73000
-121.44,38.61,1404,1.8792,INLAND,63300
-121.41,38.64,1578,2.3214,INLAND,66800
-121.41,38.64,1384,1.9167,INLAND,64400
-121.42,38.64,1720,1.8611,INLAND,60500
-121.42,38.64,1728,1.6033,INLAND,58500
-121.42,38.65,2274,2.098,INLAND,49800
-121.43,38.65,909,3.1696,INLAND,77400
-121.43,38.64,2010,2.0417,INLAND,65900
-121.44,38.64,1756,1.125,INLAND,70500
-121.44,38.64,1678,1.0398,INLAND,62100
-121.44,38.65,1219,3.8295,INLAND,122200
-121.44,38.63,1673,1.3302,INLAND,62200
-121.44,38.63,1077,1.3462,INLAND,55900
-121.44,38.63,1402,1.6343,INLAND,71000
-121.44,38.62,1607,1.9107,INLAND,64700
-121.44,38.62,3009,1.4387,INLAND,61000
-121.45,38.65,2680,2.6369,INLAND,110000
-121.46,38.65,3746,3.2039,INLAND,103400
-121.46,38.65,3167,3.8125,INLAND,92600
-121.45,38.64,1481,1.867,INLAND,60600
-121.46,38.64,1517,1.6607,INLAND,67000
-121.46,38.63,3185,1.56,INLAND,67600
-121.45,38.63,1246,1.4397,INLAND,51700
-121.45,38.62,1534,2.5643,INLAND,59800
-121.45,38.62,2419,1.4861,INLAND,63100
-121.45,38.61,2436,1.0424,INLAND,81400
-121.46,38.61,705,2.4205,INLAND,60900
-121.46,38.62,3326,1.9871,INLAND,60900
-121.44,38.61,1591,1.0467,INLAND,70100
-121.45,38.6,2324,4.6625,INLAND,158900
-121.45,38.61,1758,1.0685,INLAND,70000
-121.46,38.61,1111,1.2917,INLAND,66300
-121.46,38.6,1978,1.9688,INLAND,135600
-121.45,38.61,438,0.9379,INLAND,67500
-121.47,38.63,2197,2.1889,INLAND,69300
-121.47,38.61,1072,1.6563,INLAND,65800
-121.47,38.61,1372,1.6331,INLAND,67500
-121.52,38.65,1269,3.9615,INLAND,331300
-121.53,38.61,8149,3.6788,INLAND,178800
-121.49,38.63,12197,3.7449,INLAND,129300
-121.5,38.62,16679,3.7188,INLAND,134500
-121.5,38.61,1395,2.6745,INLAND,225000
-121.5,38.63,693,3.1944,INLAND,117000
-121.49,38.62,15309,3.9143,INLAND,129700
-121.49,38.61,4391,3.4291,INLAND,105300
-121.48,38.62,7709,3.8272,INLAND,96600
-121.48,38.61,1511,2.3438,INLAND,89400
-121.51,38.69,800,2.1029,INLAND,108600
-121.59,38.69,541,8.0379,INLAND,383300
-121.42,38.72,3054,3.0903,INLAND,91900
-121.44,38.73,1287,4.7396,INLAND,135500
-121.47,38.72,1708,4.0227,INLAND,99800
-121.44,38.71,2336,3.5129,INLAND,101200
-121.42,38.7,2562,4.0625,INLAND,96200
-121.45,38.7,2159,3.9853,INLAND,90400
-121.46,38.7,965,3.8611,INLAND,93900
-121.43,38.69,927,2.5,INLAND,96200
-121.44,38.68,2476,2.0625,INLAND,94400
-121.42,38.68,2118,3.725,INLAND,112200
-121.41,38.69,1601,3.6429,INLAND,105200
-121.44,38.69,3124,3.1942,INLAND,94900
-121.45,38.69,2962,2.2243,INLAND,89200
-121.46,38.68,1299,2.8333,INLAND,103000
-121.47,38.68,946,5.0155,INLAND,97300
-121.46,38.69,3335,3.3125,INLAND,96800
-121.47,38.7,1007,3.625,INLAND,91300
-121.43,38.66,1814,2.7179,INLAND,81100
-121.46,38.66,3438,3.9914,INLAND,120500
-121.4,38.66,880,2.5062,INLAND,112500
-121.37,38.69,2103,3.0833,INLAND,87000
-121.37,38.68,1086,3.3074,INLAND,84200
-121.38,38.68,1643,4.0673,INLAND,84200
-121.37,38.68,1775,3.1786,INLAND,83400
-121.37,38.69,1851,3.2361,INLAND,84000
-121.38,38.69,2943,2.6713,INLAND,84400
-121.39,38.69,300,4.0909,INLAND,108300
-121.37,38.69,1093,2.7009,INLAND,80200
-121.37,38.68,3757,3.5429,INLAND,88200
-121.37,38.68,1620,2.5542,INLAND,72900
-121.38,38.68,1565,2.4844,INLAND,77000
-121.38,38.68,67,1.7596,INLAND,93800
-121.37,38.67,1354,2.2723,INLAND,78800
-121.37,38.67,1786,2.555,INLAND,72700
-121.38,38.67,2176,2.3958,INLAND,78400
-121.38,38.67,1001,2.2788,INLAND,73400
-121.39,38.67,562,0.9338,INLAND,112500
-121.37,38.7,3938,3.6484,INLAND,95000
-121.38,38.7,3919,2.2402,INLAND,89500
-121.39,38.69,2897,3.865,INLAND,88400
-121.37,38.7,2230,3.4911,INLAND,88200
-121.34,38.69,2686,3.7857,INLAND,112700
-121.34,38.69,1968,3.7031,INLAND,114300
-121.35,38.68,7085,4.3118,INLAND,120000
-121.35,38.68,7923,3.5403,INLAND,98600
-121.35,38.72,21897,4.5432,INLAND,151300
-121.38,38.71,4842,3.9318,INLAND,133000
-121.4,38.71,4680,3.8355,INLAND,107000
-121.36,38.69,6850,3.6989,INLAND,93300
-121.35,38.7,14414,3.5802,INLAND,129600
-121.36,38.67,2770,2.3683,INLAND,82500
-121.36,38.67,5819,2.2339,INLAND,116600
-121.37,38.66,3184,2.3844,INLAND,86000
-121.36,38.66,2878,2.7955,INLAND,96500
-121.37,38.66,4866,2.4574,INLAND,103300
-121.38,38.66,3778,1.8972,INLAND,100500
